creative_id,campaign_id,advertiser_name,app_name,vertical,format,width,height,language,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,asset_file,creative_status,fatigue_day,total_days_active,total_spend_usd,total_impressions,total_clicks,total_conversions,total_revenue_usd,overall_ctr,overall_cvr,overall_ipm,overall_roas,first_7d_ctr,last_7d_ctr,ctr_decay_pct,first_7d_cvr,last_7d_cvr,cvr_decay_pct,peak_rolling_ctr_5,peak_day_impressions,first_7d_impressions,first_7d_clicks,first_7d_conversions,last_7d_impressions,last_7d_clicks,last_7d_conversions,perf_score
500135,20022,CraveLoop,CraveLoop Express,food_delivery,native,320,320,en,2026-01-26,urgency,fast,Book now,Dinner in minutes,Free delivery over $15,red,premium,0,0.814,52,0.7,0.583,0.3,0.437,0.57,1,2,0,1,0,0,assets/creative_500135.png,fatigued,13.0,41,19168.18,3410673,23142,2069,36760.97,0.0067851711377783,0.089404545847377,0.6066251440698067,1.9178122283910104,0.0119143551983681,0.0024231010671688,-0.7966233986795399,0.0932768019382192,0.0888230940044411,-0.0477472194718677,0.0122890698430266,178707,831434,9906,924,557550,1351,120,0.6521604938271605
500136,20022,CraveLoop,CraveLoop Express,food_delivery,native,320,320,en,2026-01-23,urgency,2-for-1,Order now,Dinner in minutes,Late-night deals available,orange,calm,0,0.395,32,0.729,0.532,0.215,0.695,0.692,0,2,1,0,0,1,assets/creative_500136.png,stable,,44,24188.16,4320637,31139,3106,58370.4,0.0072070391472368,0.0997462988535277,0.7188754806293609,2.4131806635973967,0.0109832389167362,0.0027412624436595,-0.7504140204505219,0.1022479606451211,0.0940279542566709,-0.080392863941609,0.0114281556958403,322484,1462137,16059,1642,574188,1574,148,0.7373456790123457
500137,20022,CraveLoop,CraveLoop Express,food_delivery,banner,320,480,de,2026-01-30,food-closeup,free delivery,Order now,2-for-1 tonight,Free delivery over $15,yellow,adventurous,0,0.556,27,0.626,0.39,0.218,0.419,0.32,1,3,0,1,0,0,assets/creative_500137.png,stable,,37,16910.72,3348834,18340,1455,27054.01,0.0054765330261219,0.0793347873500545,0.4344795830429337,1.5998142006963627,0.0100833144844457,0.002205214880065,-0.7813005948126757,0.08058294042006,0.0726027397260273,-0.0990308947828622,0.0102902267850721,140124,694117,6999,564,662067,1460,106,0.4518518518518519
500138,20023,NeonCast,NeonCast Stream,entertainment,interstitial,360,640,es,2026-02-01,trailer,trending,Order now,Watch what’s trending,Cancel anytime,blue,excited,12,0.336,54,0.756,0.506,0.371,0.614,0.74,2,1,0,0,0,1,assets/creative_500138.png,underperformer,,44,57393.98,14113364,45787,3980,87425.35,0.0032442300786687,0.0869242361368947,0.2820022214406147,1.5232494766872764,0.0082710661623577,0.001799335687511,-0.7824542021317752,0.0891409242401631,0.086888657648283,-0.0252663589824588,0.0091255844165653,580023,2430521,20103,1792,2136344,3844,334,0.1388888888888888
500139,20023,NeonCast,NeonCast Stream,entertainment,rewarded_video,360,640,en,2026-02-04,drama,exclusive,Order now,A new season drops,New hits every week,purple,trustworthy,30,0.181,22,0.729,0.655,0.544,0.595,1.0,0,0,0,0,0,1,assets/creative_500139.png,stable,,41,46409.85,9393014,41262,4003,91542.81,0.0043928391887843,0.0970142019291357,0.4261677881029455,1.9724866596207489,0.0107983489538356,0.0018513187218629,-0.8285553902936893,0.101063829787234,0.0917578879587894,-0.0920798454603992,0.0114937692330436,346431,1514676,16356,1653,1677723,3106,285,0.4126543209876543
500140,20023,NeonCast,NeonCast Stream,entertainment,interstitial,360,640,en,2026-01-24,drama,exclusive,Get offer,Watch what’s trending,Cancel anytime,red,adventurous,12,0.198,68,0.827,0.642,0.567,0.71,0.862,1,2,0,1,0,0,assets/creative_500140.png,underperformer,,52,69276.52,17198775,58416,4815,111212.47,0.0033965209731507,0.0824260476581758,0.2799617996049137,1.6053414634568826,0.0073603714295175,0.0018324611342965,-0.7510368665706558,0.0855386967772288,0.0800334634690462,-0.0643595649173853,0.0091068901349322,1015754,4620419,34008,2909,1956931,3586,287,0.1567901234567901
500141,20023,NeonCast,NeonCast Stream,entertainment,rewarded_video,360,640,en,2026-02-04,destination,watch now,Watch now,Watch what’s trending,New hits every week,orange,premium,6,0.05,27,0.714,0.457,0.445,0.437,0.647,4,3,0,1,0,1,assets/creative_500141.png,stable,,41,40000.95,8125217,33197,3155,70376.92,0.0040856754964205,0.0950387083170165,0.3882973217822982,1.759381214696151,0.0102858520582156,0.0018427865812232,-0.8208425932248009,0.0987737958132917,0.0848943802311678,-0.1405171834072236,0.0114534890003998,261225,1435078,14761,1458,1361525,2509,213,0.3302469135802469
500142,20023,NeonCast,NeonCast Stream,entertainment,interstitial,360,640,es,2026-01-21,celebrity,fast,Learn more,Stream the hype,Cancel anytime,black,trustworthy,12,0.436,44,0.753,0.214,0.442,0.889,0.904,1,1,0,1,0,0,assets/creative_500142.png,underperformer,,55,81222.56,20234925,66861,5103,113182.79,0.0033042375991015,0.0763225198546237,0.2521877397618227,1.3934895674305263,0.0060394980655279,0.0018351677988099,-0.6961390203459615,0.0786889043317118,0.072617680826636,-0.0771547597038921,0.0077157278316658,1722115,7147945,43170,3397,1898464,3484,253,0.1037037037037037
500143,20023,NeonCast,NeonCast Stream,entertainment,interstitial,360,640,es,2026-01-26,reward,new season,Try for free,Exclusive tonight,Start free today,black,premium,12,0.559,26,0.683,0.583,0.268,0.805,0.462,1,2,0,0,1,1,assets/creative_500143.png,underperformer,,50,56363.5,14050747,47624,3929,88925.68,0.0033894283343084,0.0825004199563245,0.2796292609923159,1.5777174944778092,0.0074744105428108,0.0017767645819976,-0.7622869961689996,0.086466308612349,0.0750760906323977,-0.1317301289108647,0.0085604182946911,644525,3512384,26253,2270,1664261,2957,222,0.15
500144,20024,GlitchWave,GlitchWave Quest,gaming,interstitial,360,640,pt,2026-01-09,fantasy,power-up,Claim reward,Beat your rivals,Play with friends tonight,purple,trustworthy,5,0.212,47,0.545,0.556,0.387,0.689,0.648,3,1,0,0,1,0,assets/creative_500144.png,stable,,46,35903.94,8877430,49564,8621,48779.45,0.0055831473748596,0.1739367282705189,0.971114387835218,1.3586099464292778,0.010730423623327,0.0019198711237882,-0.8210815163331886,0.1784355433056712,0.1656734207389749,-0.0715223118122488,0.0121710904716891,898469,3110688,33379,5956,874017,1678,278,0.5317901234567901
500145,20024,GlitchWave,GlitchWave Quest,gaming,native,320,320,ja,2026-01-13,family,competition,Book now,Join the arena,No ads in first week,blue,calm,0,0.522,56,0.421,0.514,0.392,0.585,1.0,2,1,0,0,1,1,assets/creative_500145.png,fatigued,10.0,42,24163.86,7457097,43193,7965,42077.99,0.0057922003696612,0.1844048804204385,1.0681100165386077,1.741360444895807,0.010828479712447,0.0017283673129313,-0.8403868909737482,0.1872336904811153,0.1743273542600897,-0.0689316980713327,0.0116609143551627,354172,2232354,24173,4526,1032188,1784,311,0.6024691358024691
500146,20024,GlitchWave,GlitchWave Quest,gaming,rewarded_video,360,640,es,2026-01-22,fantasy,2-for-1,Claim reward,Win epic rewards,Free rewards for new players,orange,premium,15,0.307,86,0.602,0.406,0.54,0.791,0.77,0,0,0,0,0,0,assets/creative_500146.png,stable,,33,16326.55,3273264,32871,5719,32248.37,0.0100422697344302,0.1739831462383256,1.747185683770084,1.9752103169377488,0.0165848261157505,0.0045891743999097,-0.7232907738748361,0.1800990179368558,0.1742470805162876,-0.032492889120694,0.0170641227402973,123585,742908,12321,2219,709060,3254,567,0.7737654320987654
500147,20024,GlitchWave,GlitchWave Quest,gaming,rewarded_video,360,640,ja,2026-01-23,gameplay,competition,Shop now,Beat your rivals,No ads in first week,lime,excited,30,0.27,40,0.801,0.688,0.411,0.927,0.763,0,1,0,0,1,0,assets/creative_500147.png,top_performer,,32,17145.4,3435591,39776,8249,46334.49,0.0115776295839638,0.2073863636363636,2.4010424989470516,2.7024443874158663,0.0180399082374567,0.0058057256643867,-0.6781732152976183,0.2158784949948222,0.2117127071823204,-0.0192969096463346,0.0186017906640858,133949,802942,14485,3127,779403,4525,958,0.858641975308642
500148,20024,GlitchWave,GlitchWave Quest,gaming,playable,360,640,es,2026-01-11,food-closeup,challenge,Start now,Win epic rewards,Play with friends tonight,blue,playful,30,0.368,68,0.658,0.451,0.419,0.869,0.763,1,2,0,0,1,0,assets/creative_500148.png,fatigued,11.0,44,29246.81,5368119,47337,9724,53503.12,0.0088181726224772,0.2054207068466527,1.81143525320508,1.8293660060704056,0.0159644124184332,0.0021930266090326,-0.8626302959637626,0.2065280746065669,0.1772598870056497,-0.1417152978193048,0.016640864853128,356824,1612023,25735,5315,645683,1416,251,0.7419753086419753
500149,20024,GlitchWave,GlitchWave Quest,gaming,rewarded_video,360,640,es,2026-01-22,fantasy,fast,Watch now,Level up today,Free rewards for new players,lime,calm,10,0.491,40,0.87,0.342,0.568,0.879,0.932,3,1,0,0,1,0,assets/creative_500149.png,top_performer,,33,15519.91,3140840,31907,6036,33737.25,0.0101587473414755,0.1891747892312031,1.9217788871766788,2.17380448726829,0.0170664487108602,0.0044868536574095,-0.737095060992136,0.1860966111525395,0.1960178510127017,0.0533123080464366,0.0176802738189623,144557,707177,12069,2246,649230,2913,571,0.8040123456790124
500150,20025,LuxShelf,LuxShelf Market,ecommerce,interstitial,360,640,ja,2026-02-02,testimonial,free shipping,Book now,Your next favorite pick,Free shipping over $25,black,urgent,0,0.375,75,0.679,0.635,0.404,0.704,0.276,1,3,1,1,0,0,assets/creative_500150.png,stable,,43,13258.57,1611322,11167,690,26502.16,0.0069303342224583,0.0617892003223784,0.4282198095725125,1.998870164731189,0.0118896549779338,0.0032157655782232,-0.7295324730455688,0.0613697005632967,0.0480887792848335,-0.2164084418949589,0.0122301235834262,48350,283692,3373,207,252195,811,39,0.5935185185185186
500151,20025,LuxShelf,LuxShelf Market,ecommerce,interstitial,360,640,en,2026-01-22,ugc,power-up,Try for free,Limited stock,Only this weekend,pink,premium,5,0.571,56,0.821,0.869,0.637,0.644,0.282,1,2,1,0,0,0,assets/creative_500151.png,stable,,54,17190.13,2093434,13071,837,32312.79,0.006243808020697,0.0640348863897177,0.3998215372445465,1.879729239976661,0.0114055715300171,0.0022457173839773,-0.8031034763959781,0.0706812962490431,0.0570962479608482,-0.192201459355363,0.0118238298819678,60559,343604,3919,277,272964,613,35,0.520679012345679
500152,20025,LuxShelf,LuxShelf Market,ecommerce,interstitial,360,640,en,2026-01-22,discount,free shipping,Start now,Flash sale live,Only this weekend,pink,excited,5,0.729,31,0.97,0.912,0.33,0.326,0.401,0,2,1,1,0,1,assets/creative_500152.png,stable,,54,16054.63,1945683,10114,707,27034.21,0.0051981746255685,0.0699031046074747,0.3633685446190361,1.6838886975283769,0.0112565873045818,0.0017540981044801,-0.8441714120792018,0.0703910614525139,0.0801781737193764,0.1390391345847916,0.0116827438370846,54145,318036,3580,252,255972,449,36,0.3910493827160494
500153,20025,LuxShelf,LuxShelf Market,ecommerce,interstitial,360,640,en,2026-01-23,discount,limited offer,Try for free,Up to 40% off,Only this weekend,black,adventurous,12,0.889,23,0.812,0.699,0.132,0.603,0.551,1,1,1,1,0,1,assets/creative_500153.png,stable,,53,17932.44,2174342,12225,888,34565.41,0.0056223905898888,0.0726380368098159,0.4083994146275057,1.927535237814821,0.0124646609561584,0.0017831609050382,-0.856942686904191,0.0814714511396975,0.0773584905660377,-0.0504834578999634,0.0129815443104983,60105,355485,4431,361,297225,530,41,0.5018518518518519
500154,20025,LuxShelf,LuxShelf Market,ecommerce,banner,320,480,ja,2026-01-16,discount,free shipping,Try for free,New collection drop,Shop bestsellers now,white,calm,0,0.593,86,0.865,0.669,0.229,0.71,0.444,2,1,1,1,0,0,assets/creative_500154.png,stable,,60,24889.58,4149677,19771,1168,46350.28,0.0047644672103395,0.0590764250670173,0.2814676901358829,1.862236325402036,0.0085862282964817,0.0016776273405925,-0.8046141701962497,0.0624549387166546,0.0595611285266457,-0.0463343692183817,0.0091156348138178,310879,1292302,11096,693,380299,638,38,0.304320987654321
500155,20025,LuxShelf,LuxShelf Market,ecommerce,interstitial,360,640,en,2026-01-17,ugc,limited offer,Start now,Your next favorite pick,Shop bestsellers now,beige,calm,5,0.44,61,0.767,0.806,0.127,0.603,0.253,0,3,1,0,0,0,assets/creative_500155.png,stable,,59,22584.08,2728887,18832,1222,47175.13,0.0069009819754354,0.0648895497026338,0.4478016128919959,2.088866582123336,0.0104742157348796,0.0028413267856617,-0.7287313095719402,0.0656380753138075,0.0582147477360931,-0.1130948392716326,0.010571147304254,153790,730174,7648,502,272056,773,45,0.6126543209876544
500156,20026,ClearLedger,ClearLedger Invest,fintech,native,320,320,es,2026-01-19,minimalist,security,Get offer,Track every euro,Built for peace of mind,lime,playful,0,0.175,47,0.894,0.768,0.235,0.352,0.45,0,0,0,1,0,1,assets/creative_500156.png,stable,,53,23746.64,5200037,19994,2103,202799.26,0.0038449726415408,0.1051815544663399,0.4044201993178125,8.540124413390695,0.0067958295837571,0.0017412159816348,-0.7437816884348316,0.1048971596474045,0.1119023397761953,0.0667814090709189,0.006953818320738,360970,1502392,10210,1071,564548,983,110,0.5401234567901235
500157,20026,ClearLedger,ClearLedger Invest,fintech,native,320,320,it,2026-01-22,reward,cashback,Book now,Track every euro,"Fast signup, instant card",blue,adventurous,0,0.511,63,0.99,0.85,0.318,0.522,0.63,1,1,0,0,0,0,assets/creative_500157.png,fatigued,13.0,50,22861.64,5020704,22095,2268,223405.3,0.0044007772615155,0.1026476578411405,0.4517294785751161,9.772059222348004,0.0083293216401197,0.0017212765480275,-0.7933473309835111,0.1061691167232064,0.1009771986970684,-0.0489023379527012,0.0086104058745667,178870,955540,7959,845,713424,1228,124,0.6253086419753086
500158,20026,ClearLedger,ClearLedger Invest,fintech,interstitial,360,640,pt,2026-01-29,minimalist,security,Try for free,Secure & simple,"Fast signup, instant card",black,adventurous,0,0.465,100,0.948,0.836,0.026,0.086,0.07,0,1,0,0,0,1,assets/creative_500158.png,stable,,43,17834.84,3110396,13749,1500,144815.55,0.0044203374747138,0.1090988435522583,0.4822537066019889,8.119812120546076,0.0080983215710855,0.0018264785967578,-0.7744620807255728,0.11932734392997,0.0920910075839653,-0.2282489113475028,0.0082988369800906,94724,536037,4341,518,505344,923,85,0.6296296296296297
500159,20026,ClearLedger,ClearLedger Invest,fintech,interstitial,360,640,it,2026-01-26,minimalist,save smarter,Claim reward,Save with confidence,Built for peace of mind,lime,premium,12,0.449,38,0.864,0.565,0.145,0.548,0.23,1,2,1,0,0,0,assets/creative_500159.png,stable,,46,19770.7,3494473,17858,1732,168231.31,0.0051103556959804,0.0969873446074588,0.4956398289527491,8.509122590500082,0.0090897814041954,0.0020450668652046,-0.7750147364093131,0.1050037907505686,0.0903225806451612,-0.1398160009316408,0.0091984714124736,110733,580432,5276,554,530545,1085,98,0.6962962962962963
500160,20026,ClearLedger,ClearLedger Invest,fintech,banner,320,480,fr,2026-01-14,minimalist,watch now,Try for free,Save with confidence,Built for peace of mind,blue,premium,0,0.398,50,0.937,0.858,0.313,0.569,0.481,3,2,0,0,0,1,assets/creative_500160.png,stable,,58,39707.5,9603751,30500,2840,268081.92,0.0031758424390636,0.0931147540983606,0.29571778776855,6.751417742240131,0.0050274119873202,0.0017958779938056,-0.642782807867137,0.0936286132270594,0.091798344620015,-0.0195481759684492,0.0062364741859075,706864,3942983,19823,1856,740028,1329,122,0.3675925925925926
500161,20026,ClearLedger,ClearLedger Invest,fintech,banner,320,480,fr,2026-01-23,trust,earn more,Install now,Earn cashback daily,Built for peace of mind,green,excited,0,0.05,76,0.835,0.775,0.299,0.431,0.165,2,2,0,0,0,1,assets/creative_500161.png,stable,,49,21567.62,5295700,17474,1588,152957.24,0.0032996582132673,0.0908778757010415,0.2998659289612327,7.091985114722904,0.0064391405296918,0.0018313048144005,-0.7155979426204266,0.0925897631779984,0.0898796886058032,-0.0292696997937585,0.006550683202421,190376,1016440,6545,606,771581,1413,127,0.382716049382716
500162,20027,WayPoint,WayPoint Trips,travel,rewarded_video,360,640,it,2026-01-28,discount,security,Learn more,Book your next trip,Special fares today,purple,urgent,20,0.644,62,0.7,0.615,0.317,0.302,0.386,2,1,0,1,0,1,assets/creative_500162.png,stable,,48,9659.02,1329519,6823,402,56917.85,0.0051319311721005,0.0589183643558551,0.3023649906469933,5.89271478887092,0.0116906058952469,0.0017861140128339,-0.847218011723406,0.0640822784810126,0.0574412532637075,-0.1036327885762175,0.0121062942683478,47061,216242,2528,162,214432,383,22,0.5006172839506173
500163,20027,WayPoint,WayPoint Trips,travel,banner,320,480,en,2026-01-25,urgency,escape,Get offer,Fly smarter,Hotels + flights in one tap,teal,premium,0,0.567,46,0.872,0.374,0.44,0.831,0.543,2,2,0,1,0,0,assets/creative_500163.png,stable,,51,12021.19,2808612,14494,644,91461.43,0.0051605561750786,0.0444321788326203,0.229294754846878,7.6083507539602975,0.0102068192041505,0.0018048097006568,-0.8231760880095822,0.0456521739130434,0.0375180375180375,-0.1781763210334638,0.0105240345021888,103874,495747,5060,231,383974,693,26,0.4925925925925926
500164,20027,WayPoint,WayPoint Trips,travel,interstitial,360,640,en,2026-01-31,urgency,book now,Start now,Dream destinations await,Hotels + flights in one tap,white,trustworthy,8,0.188,49,0.79,0.842,0.206,0.248,0.489,3,1,1,0,0,0,assets/creative_500164.png,fatigued,12.0,45,10693.75,1815960,10490,599,88423.67,0.005776558955043,0.0571020019065776,0.3298530804643274,8.268724254821741,0.011326755574831,0.0021706121533899,-0.8083641746262098,0.0615826419910657,0.0610328638497652,-0.0089274854654698,0.0118549406497554,61076,276690,3134,193,294387,639,39,0.6311728395061728
500165,20027,WayPoint,WayPoint Trips,travel,interstitial,360,640,it,2026-01-25,family,last-minute deal,Claim reward,Dream destinations await,Hotels + flights in one tap,blue,adventurous,5,0.295,50,0.877,0.628,0.403,0.707,0.679,0,2,0,0,0,0,assets/creative_500165.png,stable,,51,13473.19,2274878,17866,826,117993.62,0.0078536079737023,0.0462330683980745,0.3630963946198433,8.757660212614828,0.0124844863949808,0.0038811283167728,-0.6891239099484956,0.0443179508030087,0.05078125,0.1458393061926604,0.0128139791828896,88652,394009,4919,218,329801,1280,65,0.7469135802469137
500166,20027,WayPoint,WayPoint Trips,travel,rewarded_video,360,640,en,2026-01-22,wanderlust,book now,Install now,Fly smarter,Hotels + flights in one tap,purple,premium,30,0.05,77,0.792,0.704,0.238,0.603,0.477,3,1,0,1,0,0,assets/creative_500166.png,fatigued,15.0,54,14315.98,1983398,13510,750,105425.86,0.0068115426152491,0.0555144337527757,0.3781389312684594,7.364208388108953,0.0124422693793769,0.0018113728023464,-0.8544178118061936,0.0561031084154662,0.053012048192771,-0.055096059915337,0.0129464229791178,174103,530048,6595,370,229108,415,22,0.7154320987654321
500167,20027,WayPoint,WayPoint Trips,travel,banner,320,480,it,2026-01-23,urgency,last-minute deal,Shop now,Last-minute savings,Special fares today,teal,excited,0,0.443,92,0.743,0.414,0.144,0.593,0.476,0,1,1,1,0,1,assets/creative_500167.png,stable,,53,13313.16,3098860,14168,735,107035.85,0.0045720038982077,0.0518774703557312,0.237183996695559,8.039853047661111,0.0086653629210092,0.001867985638605,-0.7844307669934878,0.0534069981583793,0.0403225806451612,-0.2449944382647386,0.0088366696568196,182304,689296,5973,319,398290,744,30,0.4564814814814815
500168,20028,QuickFork,QuickFork Kitchen,food_delivery,interstitial,360,640,ja,2026-01-24,combo,trending,Learn more,"Fast food, fast",Free delivery over $15,orange,calm,0,0.623,34,0.834,0.382,0.107,0.465,0.699,1,1,0,1,0,0,assets/creative_500168.png,stable,,48,36113.97,5703831,25810,2286,41513.48,0.0045250288797126,0.0885703215807826,0.4007832630384736,1.1495130554741004,0.0120690472541732,0.0018323000988435,-0.848181877139476,0.089339545080844,0.0940970192869666,0.0532516054544216,0.0127314646984614,162012,907031,10947,978,933799,1711,161,0.3018518518518518
500169,20028,QuickFork,QuickFork Kitchen,food_delivery,interstitial,360,640,es,2026-01-08,food-closeup,challenge,Shop now,Dinner in minutes,Fresh favorites nearby,purple,urgent,5,0.607,88,0.875,0.735,0.566,0.688,0.437,0,4,0,1,0,0,assets/creative_500169.png,underperformer,,64,99216.02,15624019,54593,4803,87792.54,0.0034941713780557,0.0879783122378326,0.3074113005110913,0.8848625453832959,0.0064623141262787,0.0018008569016241,-0.7213294082531501,0.0889120478293064,0.0914385556202679,0.0284158092479422,0.0092297938619785,891207,5642406,36463,3242,953435,1717,157,0.1228395061728395
500170,20028,QuickFork,QuickFork Kitchen,food_delivery,banner,320,480,ja,2026-01-22,food-closeup,late-night,Try for free,Dinner in minutes,Late-night deals available,lime,playful,0,0.448,60,0.595,0.523,0.49,0.531,0.111,3,2,0,1,0,1,assets/creative_500170.png,underperformer,,50,37621.51,8222861,27419,2245,41385.87,0.0033344841898701,0.0818775301798023,0.2730193298901684,1.100058716409841,0.008036886838193,0.0017624982668767,-0.780698882246179,0.0793048341989612,0.0822222222222222,0.0367870137139658,0.0084847922848664,224609,1245756,10012,794,1276597,2250,185,0.0910493827160493
500171,20028,QuickFork,QuickFork Kitchen,food_delivery,banner,320,480,en,2026-01-22,discount,free delivery,Get offer,Dinner in minutes,Fresh favorites nearby,red,excited,0,0.8,75,0.883,0.419,0.426,0.774,0.64,2,3,0,1,0,1,assets/creative_500171.png,underperformer,,50,38812.94,8505311,30209,2489,45868.65,0.0035517807638074,0.0823926644377503,0.2926406806288447,1.1817875687850494,0.0099800233187301,0.0017870999771425,-0.8209322844177501,0.0849306765664065,0.0786150712830957,-0.0743618859361459,0.0107252463975994,287692,1322542,13199,1121,1373734,2455,193,0.1345679012345678
500172,20028,QuickFork,QuickFork Kitchen,food_delivery,native,320,320,es,2026-01-20,food-closeup,2-for-1,Try for free,Hungry? We got you,Free delivery over $15,lime,premium,0,0.597,85,0.79,0.623,0.433,0.263,0.573,2,2,0,0,0,1,assets/creative_500172.png,underperformer,,52,42418.56,8324332,31580,2930,53921.92,0.0037936978006163,0.0927802406586447,0.3519801949273527,1.2711869521266164,0.008620242124717,0.001772380833701,-0.7943931495127032,0.093872327612165,0.0897862232779097,-0.0435283159392517,0.00906899822596,340588,1541024,13284,1247,1187668,2105,189,0.2166666666666666
500173,20028,QuickFork,QuickFork Kitchen,food_delivery,banner,320,480,es,2026-01-20,feature-focus,discover,Book now,"Fast food, fast",Fresh favorites nearby,yellow,excited,0,0.537,65,0.901,0.482,0.173,0.428,0.552,0,2,1,0,0,0,assets/creative_500173.png,underperformer,,52,38618.51,8424501,29824,2512,45749.13,0.0035401503305655,0.0842274678111588,0.298177898014375,1.1846425457636764,0.0078304875885341,0.0017683943905603,-0.7741654819618486,0.0874543239951279,0.0761766132945172,-0.1289554385125538,0.0081008140842264,371459,1572699,12315,1077,1165464,2061,157,0.1382716049382716
500174,20029,BingeLayer,BingeLayer Plus,entertainment,interstitial,360,640,de,2026-01-10,drama,watch now,Get offer,A new season drops,Start free today,purple,urgent,8,0.329,51,0.662,0.372,0.346,0.99,0.625,2,0,0,0,0,1,assets/creative_500174.png,stable,,61,35290.86,6052970,29109,2695,57381.54,0.0048090441551833,0.0925830499158335,0.4452359750667853,1.625960376142718,0.0094432606601027,0.0017940221884911,-0.8100208971175856,0.0959625511995318,0.0868443680137575,-0.0950181406371242,0.0095585700408794,344142,1447805,13672,1312,648264,1163,101,0.4052469135802468
500175,20029,BingeLayer,BingeLayer Plus,entertainment,interstitial,360,640,pt,2026-01-17,ugc,2-for-1,Watch now,Exclusive tonight,Cancel anytime,blue,urgent,12,0.713,63,0.693,0.579,0.283,0.532,0.699,1,2,0,0,0,1,assets/creative_500175.png,stable,,54,23757.72,4115522,18499,1658,37121.04,0.0044949340569677,0.0896264662954754,0.402865055757204,1.5624832685964811,0.0095308427313992,0.0018182455868318,-0.8092250981288728,0.0918955578162088,0.0862944162436548,-0.0609511678873133,0.0095891846573045,107334,618833,5898,542,541731,985,85,0.3429012345679012
500176,20029,BingeLayer,BingeLayer Plus,entertainment,interstitial,360,640,pt,2026-01-14,celebrity,exclusive,Book now,Binge starts now,New hits every week,red,playful,12,0.44,43,0.942,0.754,0.323,0.99,0.377,3,1,0,0,1,1,assets/creative_500176.png,stable,,57,26120.26,4517722,25270,2370,53446.6,0.0055935270032109,0.0937870993272655,0.5246006726398835,2.0461741192468987,0.010293813366439,0.0018470401619322,-0.820567937635804,0.0972361809045226,0.0927291886195995,-0.0463509800878388,0.0103884548441731,138973,773280,7960,774,513795,949,88,0.5765432098765432
500177,20029,BingeLayer,BingeLayer Plus,entertainment,native,320,320,de,2026-01-07,trailer,power-up,Claim reward,Stream the hype,New hits every week,lime,premium,0,0.117,49,0.874,0.539,0.125,0.58,0.563,1,1,0,0,0,0,assets/creative_500177.png,stable,,64,38171.28,8219368,32047,2847,62173.33,0.0038989615746612,0.0888382687927107,0.3463769963822036,1.6287986674798436,0.0067994994812881,0.0017348004176371,-0.7448635120259652,0.0940053104575163,0.0824915824915824,-0.1224795483350617,0.0073266520022065,621575,2880212,19584,1841,684805,1188,98,0.2632716049382715
500178,20029,BingeLayer,BingeLayer Plus,entertainment,native,320,320,pt,2026-01-18,ugc,exclusive,Order now,Binge starts now,Cancel anytime,red,adventurous,0,0.517,12,0.922,0.492,0.287,0.99,0.593,3,0,0,0,0,1,assets/creative_500178.png,stable,,53,25810.76,5607832,26926,2682,60386.65,0.0048014990463337,0.0996063284557676,0.4782596910891767,2.33959209260014,0.0094420633764481,0.0019380304239178,-0.7947450311812181,0.1046149681959669,0.092391304347826,-0.1168443107036392,0.0098143929491727,156544,782562,7389,773,759534,1472,136,0.5179012345679012
500179,20029,BingeLayer,BingeLayer Plus,entertainment,native,320,320,it,2026-01-14,discount,fast,Shop now,Binge starts now,Start free today,orange,excited,0,0.246,21,0.853,0.741,0.215,0.713,0.673,2,1,0,0,0,0,assets/creative_500179.png,stable,,57,26001.22,5697591,24732,2352,51791.77,0.0043407819199377,0.0950994662785055,0.412806043817466,1.9918976878777224,0.0085459762055619,0.0017970582157008,-0.7897187901680192,0.0994131033656725,0.0775,-0.2204246987951807,0.0086984118759553,210162,976951,8349,830,667758,1200,93,0.4052469135802468
500180,20030,IronQuest,IronQuest Saga,gaming,playable,360,640,pt,2026-01-18,competitive,free rewards,Claim reward,Level up today,No ads in first week,lime,trustworthy,15,0.299,70,0.783,0.502,0.45,0.775,1.0,0,0,0,0,0,1,assets/creative_500180.png,fatigued,10.0,58,42280.36,9599193,60526,11428,62023.35,0.0063053217077727,0.1888114198856689,1.1905167444804996,1.4669541602767808,0.0114375877708272,0.0018293078538389,-0.8400617428698753,0.1897902503730724,0.1833910034602076,-0.0337174691549527,0.0158423550506037,768952,4218372,48248,9157,631933,1156,212,0.6003086419753086
500181,20030,IronQuest,IronQuest Saga,gaming,playable,360,640,pt,2026-01-26,testimonial,competition,Book now,Win epic rewards,Free rewards for new players,lime,trustworthy,30,0.484,60,0.83,0.731,0.409,0.832,0.91,0,1,0,0,1,1,assets/creative_500181.png,fatigued,14.0,50,20967.81,4747388,46335,9846,55068.71,0.0097601038718554,0.2124959533829718,2.073982577366754,2.6263453360174474,0.0185334241429839,0.0029473230359357,-0.8409725578394248,0.222109738813525,0.1888646288209607,-0.1496787586629673,0.0190612102885559,235071,1065966,19756,4388,621581,1832,346,0.8444444444444444
